speaker,filename,text,emotion
F1,F1_happy_regular_46.wav,やほー!今日のプレゼンテーションはとても素晴らしかった!ナイスな仕事だったね!,happy
F1,F1_happy_regular_47.wav,やっほー!今日の夕日はうるわしい!こんなに美しい光景を見ることができて本当に幸せだね!,happy
F1,F1_happy_regular_48.wav,やっほー!今日の天気ちょうどいい感じだね!風も涼しくて最高!一緒に散歩しよう!,happy
F1,F1_sad_free_01.wav,おぉ…最近の私の人生は何もかもが定対していて、どうしようもなく悲しい…,sad
F1,F1_sad_free_02.wav,ふう…昨日弟が海で歴史してしまった。私は必ずな気持ちで、一番順泣き続けた。,sad
F1,F1_sad_free_03.wav,この部活動が配布になると聞いた時、胸が締め付けられる思いがした。もう二度とこの場所で、友達と一緒に汗をかいたり、笑ったりすることができないんだ。が…,sad
F1,F1_sad_free_04.wav,私のそぼはまっきのがんで、もうすぐ別れの日が近づいていると思うと、本当に悲しい。,sad
F1,F1_sad_free_05.wav,彼女がうつ病になってから毎日が憂鬱で辛い何か役に立てないかと思ってもどうしたらいいのかわからない,sad
F1,F1_sad_free_06.wav,はぁ…人生の意味がわからなくなって…私はただ謀戦としたままです。,sad
F1,F1_sad_free_07.wav,私の一番好きな小説は、吸血気バンパイヤだったけど、主人公が死んでしまって、悲しくて、何度も読み返して泣いてしまった。,sad
F1,F1_sad_free_08.wav,もう…私はサッカーの試合で主力選手が怪我をした後、サブスティテューションとして出場したが、チームが負けてしまい、責任を感じてとても悲しい気持ちになった。,sad
F1,F1_sad_free_09.wav,ああ…私は高いエデュケーションを受けてきたけど、今はそれが何の役にも立たなくて、とても悲しい…,sad
F1,F1_sad_free_10.wav,この世界は本当に奇妙だ 夢を追っても叶わず追いかけたものは消えていく,sad
F1,F1_sad_regular_01.wav,ああああ… 昨日の事故で大切な車が伝送になっちゃった… もうどうしようもないよ…,sad
F1,F1_sad_regular_02.wav,ああああああ…今日の試合は逆転負けで本当に悔しい。頑張ったのに最後まで勝てなかったのは辛い。,sad
F1,F1_sad_regular_03.wav,ああ、仕事が思うように進まなくてフラストレーションが溜まっている。もう少し頑張ればいいとわかっているけど、今は本当に悲しい気持ちでいっぱいだ。,sad
F1,F1_sad_regular_04.wav,ああああああ…おばあちゃんが灰がになったと聞いて、とても悲しくて胸が苦しくなりました。,sad
F1,F1_sad_regular_05.wav,ああ…また新型コロナの感染者が増えて 隠されなくちゃいけなくなった友達と会えなくて本当に悲しい,sad
F1,F1_sad_regular_06.wav,ああああああ…毎日残業が続いて疲れるばかりで、家族と過ごす時間も減ってしまって悲しい気持ちでいっぱいです。,sad
F1,F1_sad_regular_07.wav,あ~~ん、大切なお茶をこぼしてしまった。母からもらったものだったのに。,sad
F1,F1_sad_regular_08.wav,ああ、山道を歩いていたら落石に遭遇してしまって、大気が押してしまった。本当に運が悪かったです。,sad
F1,F1_sad_regular_09.wav,ああ、私が大切に育てていた花が腰してしまった。もう見ることもできないと思うと、悲しくて仕方がない。,sad
F1,F1_sad_regular_10.wav,ああ、昨日の夜、自動車事故に会ってしまって、相手の方が亡くなってしまった。自分が生きていることが辛くて仕方がない。,sad
F1,F1_sad_regular_11.wav,ああ、彼の裏切りが私の人生に破滅的な影響を与えて、もう何もかもが意味をなさなくなった。,sad
F1,F1_sad_regular_12.wav,ああ…あの大切な思い出のシナを 防止してしまった…懐かしい思い出が 一瞬で消えてしまったような気がして 寂しくなってしまった…,sad
F1,F1_sad_regular_13.wav,ああ、この仕事をしていても、何か無駄しい気がして、自分がやりたかったこととは違う人生を歩んでいるようで、悲しい。,sad
F1,F1_sad_regular_14.wav,ああ、そぼが帰国状態で、もうすぐこの世を去ってしまうかもしれない。悲しくて心が痛む。,sad
F1,F1_sad_regular_15.wav,ううう… 自己経路に落ち行ってしまって自分自身が嫌いになってしまった… どうしたらいいか分からない…,sad
F1,F1_sad_regular_16.wav,うううう…スマホの容量不足で写真を撮れなくなってしまった。思い出を残すことができなくて残念でした。,sad
F1,F1_sad_regular_17.wav,うう…今日の試合は本当に残廃だった。全然勝てる気がしなかったけど、やっぱり負けるとこんなに悔しいんだな。,sad
F1,F1_sad_regular_18.wav,ううううう…上司には逆らえなくて、自分の意見さえ言えない。,sad
F1,F1_sad_regular_19.wav,ううう…彼女に触られたのは本当に悔しい…こんなに愛しているのに、どうして私とは一緒にいたくないのか…,sad
F1,F1_sad_regular_20.wav,フフフフフフフフ…別れが近づいているのに…どうして彼は全然悲しんでいないんだろう…私だけが一人きりで切ない思いをしている…,sad
F1,F1_sad_regular_21.wav,うふふふ、あの時助けられなくて、自分の無力差を痛感した。,sad
F1,F1_sad_regular_22.wav,あの人が私に言ったことは全部嘘だったとして、本当に悲しくて涙が出てきた。,sad
F1,F1_sad_regular_23.wav,うああああああああああっ!父がマッキガンだと 診断された手遅れだと言われて何もできない自分が情けなくて悲しい,sad
F1,F1_sad_regular_24.wav,うわー この仕事での苦労が報われないと思うと本当に悲しくて辛い,sad
F1,F1_sad_regular_25.wav,うああああああああ昨日のマラソン大会で体力不足でゴールできなかったみんなに失望された気がする,sad
F1,F1_sad_regular_26.wav,うわー留学先で初めてのクリスマスを一人で過ごすことになってとっても寂しくて泣きそうだ,sad
F1,F1_sad_regular_27.wav,うわー!大切な友情そこなってしまった!どうして私はこんなことをしてしまったんだろう?,sad
F1,F1_sad_regular_28.wav,うわぁー!昨日のニュースで、あの殺人事件の被害者が知り合いだったと知って、とても悲しくなってしまった,sad
F1,F1_sad_regular_29.wav,ううううう…大好きだった船が沈没してしまって、もう二度と乗れないと思うと船が痛い…,sad
F1,F1_sad_regular_30.wav,私の人生はもう破滅したみたい 大切な人を失って仕事もうまくいかなくて何もかもがうまくいかない,sad
F1,F1_sad_regular_31.wav,わあふふふ…私は歌が大好きなのに…なぜこんなに恩知なんだろう?歌うたびに落ち込んでしまう…,sad
F1,F1_sad_regular_32.wav,あざiamois自分の哽想吸管して いくつかもではきた先到着,sad
F1,F1_sad_regular_33.wav,ううううううううううううううううううう…あ!この病気が治る見込みがないと聞いて絶望的な気持ちでいっぱいです!,sad
F1,F1_sad_regular_34.wav,うふふふ、何度も失敗して座節感に災難まれてる。もう一度やり直す自信がない。,sad
F1,F1_sad_regular_35.wav,ううううううううううう… 龍角が終わって日本に帰るのが殴り惜しい…こんなに素敵な出会いや思い出があったのに もう離れなくてはならないなんて…寂しすぎる…,sad
F1,F1_sad_regular_36.wav,あの人に傷つけられた時の気持ちは今でも忘れられないもう二度とあのような辛い思いをしたくない,sad
F1,F1_sad_regular_37.wav,あ、最近風風喧嘩が増えて、とうとう勉強することになった。寂しくて泣きたくなる。,sad
F1,F1_sad_regular_38.wav,うっ…… 親友がいじめに会っていると聞いて、何もできない自分が悲しい…,sad
F1,F1_sad_regular_39.wav,あ…あ…私たちのチームは今日大敗した…私は自分が足を引っ張ってしまったことを…とても悔しく思う…,sad
F1,F1_sad_regular_40.wav,うう、ん、熱病で学校休んだため、友達との大事なイベントに参加できなくなってしまった。,sad
F1,F1_sad_regular_41.wav,この貧困状況で家族がみんな植えているのを見ると、何もできなくて涙が出た。,sad
F1,F1_sad_regular_42.wav,うっ…うっ…今回の試験の点数は絶望的に低くてもう何もできないと思ってしまう,sad
F1,F1_sad_regular_43.wav,はぁ…今日も寝坊してしまって会社に遅刻しちゃった…,sad
F1,F1_sad_regular_44.wav,はぁ…私の作品はいつもインパクトがないと言われてる…なんでだろう…,sad
F1,F1_sad_regular_45.wav,はぁーうちの父親が経営する会社が倒産してしまった,sad
F1,F1_sad_regular_46.wav,転んで膝に傷をつけてしまった海にも行けないし運動もできない,sad
F1,F1_sad_regular_47.wav,はぁー…彼女に裏切られたと知って、心がとても痛い。信じていたのに、どうしてこんなことが起こったんだろう?,sad
F1,F1_sad_regular_48.wav,はぁ…あの人が亡くなったという批法を聞いて、心が痛くなった。,sad
F1,F1_sad_regular_49.wav,はぁー…今日のプロジェクトでへまをしてしまい、大切なデータを消してしまった。修復する方法がないと思うと、悲しくてたまらない。,sad
F1,F1_surprise_free_01.wav,え? 週刊誌に掲載されたんですか? 信じられない,surprise
F1,F1_surprise_free_02.wav,ああ、彼らが若いしたと聞いて驚きました。以前はあんなに仲が悪かったのに、何がきっかけで若いできたのでしょうか。,surprise
F1,F1_surprise_free_03.wav,うん!彼女は映画マニアだと聞いていたけど、部屋に入ったら壁一面に映画ポスターが貼り付けてあって、びっくりしました!,surprise
F1,F1_surprise_free_04.wav,あ!彼女が株式投資で大盲家したなんて、びっくりしました!,surprise
F1,F1_surprise_free_05.wav,あれ?彼女はイギリス人だったの?まさかこんなに日本語が上手なイギリス人に出会うなんて…,surprise
F1,F1_surprise_free_06.wav,うわぁ! 今日、社長が突然うちに訪問してきたんです! びっくりしましたー,surprise
F1,F1_surprise_free_07.wav,うわっ!あの人がバンパイヤだなんて信じられない!本当に血を吸っているの?,surprise
F1,F1_surprise_free_08.wav,ああ、あの試合で彼のサブスティテューションが決まっていたなんて、まさかの展開でしたね。,surprise
F1,F1_surprise_free_09.wav,あれ?この街にこんなに素晴らしいエデュケーションの機会があるとは知りませんでした,surprise
F1,F1_surprise_free_10.wav,ああああああ あの店の雰囲気が本当に奇妙でした,surprise
